Printed on: 2013-10-8 13:10:33 
Date	Part number	Serial number	Status	Wave.	Fiber	IL	Refl.	IL A	Refl.A	IL B	Refl.B 
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	6	n/a	n/a	0.12	-37.4	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	7	n/a	n/a	0.18	-40.7	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	8	n/a	n/a	0.14	-39.0	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	9	n/a	n/a	0.13	-36.3	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	10	n/a	n/a	0.08	-40.4	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	11	n/a	n/a	0.09	-35.9	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	12	n/a	n/a	0.11	-36.8	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	1	n/a	n/a	0.39	-42.6	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	2	n/a	n/a	0.16	-37.2	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	3	n/a	n/a	0.26	-42.2	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	4	n/a	n/a	0.28	-40.9	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	5	n/a	n/a	0.33	-41.7	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	6	n/a	n/a	0.22	-39.0	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	7	n/a	n/a	0.29	-41.9	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	8	n/a	n/a	0.32	-41.2	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	9	n/a	n/a	0.30	-37.6	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	10	n/a	n/a	0.11	-41.6	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	11	n/a	n/a	0.10	-36.9	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	1300nm	12	n/a	n/a	0.22	-39.0	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	1	n/a	n/a	0.08	-39.3	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	2	n/a	n/a	0.07	-37.5	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	3	n/a	n/a	0.08	-40.1	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	4	n/a	n/a	0.15	-41.8	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	5	n/a	n/a	0.18	-39.5	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	6	n/a	n/a	0.16	-37.5	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	7	n/a	n/a	0.26	-40.6	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	8	n/a	n/a	0.16	-39.5	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	9	n/a	n/a	0.15	-36.6	n/a	n/a2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	10	n/a	n/a	0.05	-40.1	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	11	n/a	n/a	0.06	-34.6	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	850nm	12	n/a	n/a	0.09	-37.3	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	1	n/a	n/a	0.24	-42.2	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	2	n/a	n/a	0.14	-37.1	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	3	n/a	n/a	0.20	-41.8	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	4	n/a	n/a	0.31	-41.2	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	5	n/a	n/a	0.33	-40.3	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	6	n/a	n/a	0.30	-38.2	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	7	n/a	n/a	0.43	-40.8	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	8	n/a	n/a	0.27	-40.9	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	9	n/a	n/a	0.35	-36.8	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	10	n/a	n/a	0.07	-41.2	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	11	n/a	n/a	0.10	-37.0	n/a	n/a
2013-10-8 10:11:01	MPO-MPO(APC)	2133800124-4	Passed	1300nm	12	n/a	n/a	0.23	-39.5	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	1	n/a	n/a	0.14	-40.6	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	2	n/a	n/a	0.08	-36.6	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	3	n/a	n/a	0.14	-40.2	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	4	n/a	n/a	0.19	-40.3	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	5	n/a	n/a	0.12	-41.0	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	6	n/a	n/a	0.16	-38.1	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	7	n/a	n/a	0.24	-40.5	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	8	n/a	n/a	0.17	-40.0	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	9	n/a	n/a	0.18	-36.7	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	10	n/a	n/a	0.21	-40.7	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	11	n/a	n/a	0.21	-34.8	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	850nm	12	n/a	n/a	0.12	-37.9	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	1	n/a	n/a	0.28	-42.7	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	2	n/a	n/a	0.08	-37.2	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	3	n/a	n/a	0.31	-42.5	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	4	n/a	n/a	0.32	-41.2	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	5	n/a	n/a	0.22	-41.8	n/a	n/a2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	6	n/a	n/a	0.25	-38.1	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	7	n/a	n/a	0.30	-40.9	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	8	n/a	n/a	0.30	-40.9	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	9	n/a	n/a	0.34	-37.3	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	10	n/a	n/a	0.21	-42.0	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	11	n/a	n/a	0.23	-37.2	n/a	n/a
2013-10-8 10:13:25	MPO-MPO(APC)	2133800124-1	Passed	1300nm	12	n/a	n/a	0.25	-38.6	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	1	n/a	n/a	0.06	-40.1	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	2	n/a	n/a	0.03	-36.6	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	3	n/a	n/a	0.05	-42.0	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	4	n/a	n/a	0.10	-39.8	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	5	n/a	n/a	0.06	-41.1	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	6	n/a	n/a	0.13	-36.7	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	7	n/a	n/a	0.15	-40.1	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	8	n/a	n/a	0.06	-39.7	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	9	n/a	n/a	0.12	-36.8	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	10	n/a	n/a	0.05	-40.2	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	11	n/a	n/a	0.04	-35.4	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	850nm	12	n/a	n/a	0.08	-38.2	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	1	n/a	n/a	0.19	-41.7	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	2	n/a	n/a	0.05	-37.4	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	3	n/a	n/a	0.16	-41.4	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	4	n/a	n/a	0.27	-41.7	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	5	n/a	n/a	0.20	-41.4	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	6	n/a	n/a	0.30	-38.9	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	7	n/a	n/a	0.37	-42.2	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	8	n/a	n/a	0.17	-40.7	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	9	n/a	n/a	0.34	-36.7	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	10	n/a	n/a	0.14	-41.1	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	11	n/a	n/a	0.11	-36.5	n/a	n/a
2013-10-8 10:16:51	MPO-MPO(APC)	2133800280-4	Passed	1300nm	12	n/a	n/a	0.28	-38.1	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	1	n/a	n/a	0.08	-41.6	n/a	n/a2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	2	n/a	n/a	0.03	-36.1	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	3	n/a	n/a	0.05	-41.3	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	4	n/a	n/a	0.08	-41.9	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	5	n/a	n/a	0.08	-41.3	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	6	n/a	n/a	0.06	-36.4	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	7	n/a	n/a	0.16	-40.5	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	8	n/a	n/a	0.06	-40.6	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	9	n/a	n/a	0.05	-37.6	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	10	n/a	n/a	0.06	-41.4	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	11	n/a	n/a	0.05	-35.2	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	850nm	12	n/a	n/a	0.05	-36.5	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	1	n/a	n/a	0.24	-42.3	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	2	n/a	n/a	0.07	-36.9	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	3	n/a	n/a	0.19	-41.9	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	4	n/a	n/a	0.22	-41.7	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	5	n/a	n/a	0.20	-40.7	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	6	n/a	n/a	0.12	-38.0	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	7	n/a	n/a	0.31	-41.2	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	8	n/a	n/a	0.23	-40.2	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	9	n/a	n/a	0.20	-36.6	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	10	n/a	n/a	0.13	-41.6	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	11	n/a	n/a	0.10	-37.6	n/a	n/a
2013-10-8 10:20:11	MPO-MPO(APC)	2133800361-1	Passed	1300nm	12	n/a	n/a	0.15	-39.5	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	1	n/a	n/a	0.12	-40.6	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	2	n/a	n/a	0.05	-36.4	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	3	n/a	n/a	0.06	-40.6	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	4	n/a	n/a	0.11	-39.2	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	5	n/a	n/a	0.09	-40.3	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	6	n/a	n/a	0.16	-36.6	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	7	n/a	n/a	0.27	-41.0	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	8	n/a	n/a	0.09	-39.5	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	9	n/a	n/a	0.12	-37.2	n/a	n/a2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	10	n/a	n/a	0.22	-39.5	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	11	n/a	n/a	0.10	-36.6	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	850nm	12	n/a	n/a	0.09	-37.7	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	1	n/a	n/a	0.27	-41.9	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	2	n/a	n/a	0.14	-37.4	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	3	n/a	n/a	0.19	-41.6	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	4	n/a	n/a	0.29	-40.8	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	5	n/a	n/a	0.26	-41.3	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	6	n/a	n/a	0.29	-37.2	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	7	n/a	n/a	0.40	-41.4	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	8	n/a	n/a	0.19	-40.9	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	9	n/a	n/a	0.33	-37.5	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	10	n/a	n/a	0.28	-42.1	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	11	n/a	n/a	0.16	-37.7	n/a	n/a
2013-10-8 10:25:02	MPO-MPO(APC)	2133800361-4	Passed	1300nm	12	n/a	n/a	0.30	-38.4	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	1	n/a	n/a	-0.04	-40.6	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	2	n/a	n/a	-0.18	-39.4	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	3	n/a	n/a	0.13	-41.2	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	4	n/a	n/a	-0.20	-42.0	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	5	n/a	n/a	0.03	-42.0	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	6	n/a	n/a	-0.09	-41.3	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	7	n/a	n/a	-0.04	-40.1	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	8	n/a	n/a	-0.14	-41.4	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	9	n/a	n/a	-0.11	-40.4	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	10	n/a	n/a	0.23	-40.8	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	11	n/a	n/a	0.03	-40.1	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	850nm	12	n/a	n/a	-0.23	-41.7	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	1	n/a	n/a	0.01	-41.0	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	2	n/a	n/a	-0.09	-41.0	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	3	n/a	n/a	0.54	-42.2	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	4	n/a	n/a	0.18	-41.9	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	5	n/a	n/a	0.24	-42.7	n/a	n/a2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	6	n/a	n/a	0.60	-42.6	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	7	n/a	n/a	-0.08	-40.6	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	8	n/a	n/a	0.13	-41.8	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	9	n/a	n/a	-0.03	-41.8	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	10	n/a	n/a	-0.09	-42.3	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	11	n/a	n/a	0.15	-43.0	n/a	n/a
2013-10-8 10:31:19	MPO-MPO(APC)	2133800361-3	Passed	1300nm	12	n/a	n/a	0.12	-42.2	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	1	n/a	n/a	0.05	-40.7	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	2	n/a	n/a	-0.02	-39.3	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	3	n/a	n/a	0.29	-41.7	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	4	n/a	n/a	0.20	-40.3	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	5	n/a	n/a	0.04	-41.1	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	6	n/a	n/a	0.11	-40.3	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	7	n/a	n/a	-0.01	-41.4	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	8	n/a	n/a	0.05	-41.4	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	9	n/a	n/a	0.08	-40.8	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	10	n/a	n/a	0.30	-39.6	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	11	n/a	n/a	0.17	-42.6	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	850nm	12	n/a	n/a	-0.08	-41.6	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	1	n/a	n/a	0.51	-41.0	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	2	n/a	n/a	0.16	-41.4	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	3	n/a	n/a	0.66	-42.5	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	4	n/a	n/a	0.69	-42.3	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	5	n/a	n/a	0.35	-42.4	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	6	n/a	n/a	0.56	-41.3	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	7	n/a	n/a	0.30	-41.2	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	8	n/a	n/a	0.28	-42.0	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	9	n/a	n/a	0.23	-41.9	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	10	n/a	n/a	0.19	-41.0	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	11	n/a	n/a	0.32	-42.3	n/a	n/a
2013-10-8 10:34:38	MPO-MPO(APC)	2133800361-2	Passed	1300nm	12	n/a	n/a	0.36	-41.5	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	1	n/a	n/a	-0.17	-40.3	n/a	n/a2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	2	n/a	n/a	-0.08	-40.4	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	3	n/a	n/a	-0.01	-40.9	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	4	n/a	n/a	0.05	-40.7	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	5	n/a	n/a	-0.12	-41.1	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	6	n/a	n/a	-0.05	-40.6	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	7	n/a	n/a	-0.12	-40.4	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	8	n/a	n/a	-0.07	-36.8	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	9	n/a	n/a	0.04	-37.9	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	10	n/a	n/a	0.21	-40.8	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	11	n/a	n/a	0.07	-42.2	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	850nm	12	n/a	n/a	-0.14	-40.4	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	1300nm	1	n/a	n/a	0.15	-40.9	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	1300nm	2	n/a	n/a	0.06	-40.6	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	1300nm	3	n/a	n/a	0.28	-42.4	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	1300nm	4	n/a	n/a	0.53	-42.8	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	1300nm	5	n/a	n/a	0.23	-42.5	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	1300nm	6	n/a	n/a	0.24	-42.2	n/a	n/a
2013-10-8 10:37:26	MPO-MPO(APC)	2133800280-3	Passed	1300nm	7	n/a	n/a	0.09	-41.0	n/a	n/a
